content,content_cutted,label_name,posibility
狗??策划 你是不是忘记了空荧兄妹是降临者 降临者那肯定拥有等同于这个世界的力量 不是所有人降临提瓦特都可以视作降临者 虽然说空荧是提瓦特的见证者 但不能是个废物吧。,狗 策划 荧 兄妹 世界 力量 所有人 见证者 废物,原神_散兵_主角,[0.87418379 0.12581621]
怎么还拿喜灰比喻，不过喜和小飞机好像是一个cv来着，散和男主也是一个cv,灰 比喻 小 飞机 男主,未知,[0.5 0.5]
散兵一开始是一个白纸，被雷神扔掉，有点自闭，后来交的朋友还被博士悄悄杀了，自己想自焚还被博士救了，最后被博士洗脑加入愚人众，被博士引导去稻妻做乱，然后追杀雷电5传（雷电5传当时拿祟神的残骸做杀人的武器，和幕府腐败分子好像也有勾连），之后须弥也是博士引导散兵夺取神之心当自己的心。散兵前半生就是被坏人污染的白纸，他现在嘴臭不相信人的性格也是在当时环境下形成的。4.8剧情，散兵帮助了差不多经历的杜林，他自己应该找到了真正的人心了吧。,散兵 白纸 雷神 有点 朋友 博士 博士 博士 洗脑 愚人 博士 稻妻 雷电 传 雷电 传 神 残骸 杀人 武器 幕府 腐败分子 博士 散兵 心 散兵 坏人 污染 白纸 嘴臭 人 性格 环境 剧情 散兵 经历 人心,原神_散兵_主角,[0.80943414 0.19056586]
BV1vW421N7Y1 开幕的lol梗指路,指路,未知,[0.5 0.5]
主播怎么被挂wb了[笑哭],主播,未知,[0.5 0.5]
忽然想到很多人抱怨的黄毛风之翼吊销是不是刻意黑原，黄毛一直都这样好不好，自从离开蒙德，当初璃月被魈救时不也是没开风之翼，要说散兵是硬救，当初魈不是吗？支持米哈游保持初心，维持设定[吃瓜],人 月 散兵 心 瓜,原神_散兵_主角,[0.74989975 0.25010025]
这么说，散兵有了自己的派蒙，那就是原神2了，这就是为什么原神后缀有启动，估计原神2也有自己的后缀,散兵 原神 原神 后缀 启动 原神 后缀,原神_散兵_主角,[0.89994874 0.10005126]
BV1BHb3ebEaN焦糖评价一下这个视频呗[doge],焦糖 评价 视频,剧情_摄像头_角色,[0.25040489 0.74959511]
很喜欢安卡的蓝白胖次，唯一真神,蓝白 胖次 真神,未知,[0.5 0.5]
反正呢，我就想当勇者夫人，谁是勇者，我无所谓[给心心],勇者 夫人 勇者,原神_散兵_主角,[0.83317538 0.16682462]
最好笑的一集，已经溜三遍了[笑哭][响指],响指,未知,[0.5 0.5]
提瓦特太陽能攝像頭-陽光開朗見證者,頭 證者,未知,[0.5 0.5]
真是一场酣畅淋漓的吃史,吃史,未知,[0.5 0.5]
36:40 up开始表演才艺,才艺,未知,[0.5 0.5]
原神玩家吃的太好了,原神 玩家,原神_散兵_主角,[0.5015335 0.4984665]
米桑的文案像是加了大麻??让我每天都溜一遍,文案 大麻,原神_散兵_主角,[0.74949301 0.25050699]
up开头这一段口活太爽了??忍不住再听一遍,口活,未知,[0.5 0.5]
不用问，以后黄毛去别国，妮露又认为散兵是救命恩人，什么向的剧情我??就不说了，吃草去了。哦原来我头也有草！哞哞??。,问 散兵 救命恩人 剧情 草 头 草,剧情_摄像头_角色,[0.49998914 0.50001086]
玩原的福报啊这是[脸红],玩原 福报 脸红,未知,[0.5 0.5]
太顶级了这剧情，建议以后多来点,顶级 剧情 建议,剧情_摄像头_角色,[0.36956549 0.63043451]
这都是友商带节奏的，刚好5.0马上来了，是入坑的好时间，但是现在新人入坑门槛高，怎么解决呢，欸???，刚好我有个60级成品号，现在入手，马上进入提瓦特成为独一无二的摄像头，体验有自己生活的异世界！,商带 节奏 坑 时间 新人 坑 门槛 成品 摄像头 体验 生活 异 世界,剧情_摄像头_角色,[0.05917754 0.94082246]
刚从闲云魈节奏来[doge],闲云 节奏,剧情_摄像头_角色,[0.25049526 0.74950474]
错误的，比起散兵斑就是阳间,错误 散兵 斑 阳间,原神_散兵_主角,[0.74989975 0.25010025]
这都是带节奏的，这次剧情非常好，我也十分喜欢，刚好5.0马上来了，是入坑的好时间，可是现在新人入坑门槛高，怎么解决呢，欸???，刚好我有个60级成品号，现在入手，马上进入提瓦特成为独一无二的摄像头，体验有自己生活的异世界！,节奏 剧情 坑 时间 新人 坑 门槛 成品 摄像头 体验 生活 异 世界,剧情_摄像头_角色,[0.05269785 0.94730215]
天才！[喜极而泣],天才,未知,[0.5 0.5]
"致敬传奇热血番:博人传，川木当主角

。这使魔都领好了，彻底主角待遇。",传奇 热血 博人 传 主角 主角 待遇,原神_散兵_主角,[0.83325212 0.16674788]
"五种元素力 给头猪 你看这头猪 开着结晶盾抗打断，先手挂个雷 然后挂水 上风双扩 然后草水雷混合嘎嘎出伤

再看看黄毛 晕了 爷晕了 爷晕晕晕了

《你怎么不把他放地上》",元素 力 头 猪 头 猪 结晶 雷 草 水雷 混合 爷晕,原神_散兵_主角,[0.7494704 0.2505296]
味大无需多粘[大笑],粘,未知,[0.5 0.5]
就是你小子让我吃40分钟的屎是吧[生气],小子 屎 生气,未知,[0.5 0.5]
嗯唱,,未知,[0.5 0.5]
他还没买我皮肤爆米哈哈哈哈哈哈绷不住了[大笑],皮肤 爆米,原神_散兵_主角,[0.74908889 0.25091111]
把马赛克换成可莉，我就能接受成为阳光开朗摄像头！,摄像头,剧情_摄像头_角色,[0.25023129 0.74976871]
@祈无空痞-2 @sksaikou 开头就没绷住,空痞,未知,[0.5 0.5]
我凑这不纯法环吗，国家被女神抛弃了，失去了赐福，转动星空代表群星结局，王城门口放俩大斧守卫，上楼梯放一个碎木将军是吧,国家 女神 星空 代表 群星 结局 楼梯 碎木 将军,未知,[0.5 0.5]
一个坏消息和一个好消息，当然也可能是两个好消息：1.我妮露卡池吃小保底了：2.歪了个迪希雅。,坏消息 好消息 好消息 保底,未知,[0.5 0.5]
这结尾的歌，笑死我了,结尾 歌,未知,[0.5 0.5]
抛开大脑和理智我觉得这是最有代入感的剧情了，带入魔龙爽死了,大脑 理智 代入 剧情 入魔 龙,剧情_摄像头_角色,[0.49559839 0.50440161]
特瓦林：你们也可以心疼一下我的,,未知,[0.5 0.5]
妮露铃铛,铃铛,未知,[0.5 0.5]
最后薄纱[大笑],薄纱,未知,[0.5 0.5]
有点像回复术士第一集[偷笑]公主找勇者,术士 公主 勇者,原神_散兵_主角,[0.81618039 0.18381961]
上次看到这种剧情还是在兽娘动物园2,剧情 兽娘 动物园,剧情_摄像头_角色,[0.25009805 0.74990195]
开头的双少女是啥呀,双 少女,未知,[0.5 0.5]
简介：看来堂主不愿意回提瓦特是很明智的选择。,堂主,未知,[0.5 0.5]
如果把散换成其他女角色，违和感都不会这么大[脸红]或者像绮良良那样只聊了一会开场就去忙别的事，有需要再出现也可以，这样既少不了高光，剧情也不会这么赤石,散 角色 脸红 开场 事 剧情 赤石,剧情_摄像头_角色,[0.12531107 0.87468893]
建议最后的歌曲换成这个https://b23.tv/BV1mm421V7sT,建议 歌曲,剧情_摄像头_角色,[0.25096198 0.74903802]
绿毛龟,,未知,[0.5 0.5]
这么好的活，才这点播放量？,活 量,未知,[0.5 0.5]
笑死，连在童话世界黄毛也被拒绝啦哈哈哈哈,童话世界,未知,[0.5 0.5]
唱的还挺好听,,未知,[0.5 0.5]
我们怎么没有？我们不是赖床鬼？,鬼,未知,[0.5 0.5]
支持米哈游，因为我真的不玩了,,未知,[0.5 0.5]
[doge]妮露：太子爷你看，黄毛花钱给我买了带有你专武的新衣服,太子 花钱 专武 新 衣服,剧情_摄像头_角色,[0.2507375 0.7492625]
庆幸我自己快退坑一年了[打call],坑,未知,[0.5 0.5]
摄像头来咯,摄像头,剧情_摄像头_角色,[0.25023129 0.74976871]
这都是带节奏的，这次剧情非常好，我也十分喜欢，刚好5.0马上来了，是入坑的好时间，可是现在新人入坑门槛高，怎么解决呢，唉???，刚好我有个成品号,节奏 剧情 坑 时间 新人 坑 门槛 成品,剧情_摄像头_角色,[0.07164496 0.92835504]
我支持 米哈游继续这样下去 你们可以喷我了 忠诚,,未知,[0.5 0.5]
"来看看唐和圆规的，不知道真假有多少，大家拿来参考看看，扩展一下思维和看法，我就纯吃瓜和分享瓜的，打过来了我第一个跑[吃瓜]

:https://tieba.baidu.com/p/9099371920",圆规 真假 大家 思维 瓜 瓜 瓜,剧情_摄像头_角色,[0.25078773 0.74921227]
笑死,,未知,[0.5 0.5]
剧情很棒，感动的都流泪[支持][吃瓜],剧情 流泪 瓜,剧情_摄像头_角色,[0.25009805 0.74990195]
现在唯一能让原神起死回生的就是走棍勇线,原神 走棍 勇线,原神_散兵_主角,[0.74986827 0.25013173]
黄毛又变小丑了[胜利]https://b23.tv/BV1yy411e7NR,胜利,未知,[0.5 0.5]
@是秃子吖 包乐的,秃子 包乐,未知,[0.5 0.5]
【《阳光开朗大男孩》-哔哩哔哩】 https://b23.tv/gvJh7f5,男孩 哔哩 哔哩,原神_散兵_主角,[0.74953646 0.25046354]
唯酢你一直再笑你都没停过[微笑],微笑,未知,[0.5 0.5]
关注了。,,未知,[0.5 0.5]
看了今天隔壁新角色的剧情，只能说天差地别,角色 剧情,剧情_摄像头_角色,[0.16680758 0.83319242]
刚从群里过来，40分钟，这么离谱[脱单doge][脱单doge],群里 离谱 单 单,未知,[0.5 0.5]
幸好黄毛不是我[大笑],,未知,[0.5 0.5]
厚礼蟹这么长时间[惊讶],厚礼,未知,[0.5 0.5]
看到最后终于蚌埠住了，还有才艺环节[打call][打call]你币有了,才艺 环节 币,未知,[0.5 0.5]
咳咳咳，嗯...啊，啊，嗯，黄，啊不是，旅行者，是，看童话的人。以上。,旅行者 童话 人,原神_散兵_主角,[0.74981183 0.25018817]
大派老师[支持][doge],大派 老师,未知,[0.5 0.5]
兄弟们? 我能为4个星辉，去抽俩十连吗[妙啊],兄弟 个星,原神_散兵_主角,[0.7495116 0.2504884]
黑商单up带节奏闹麻了 我妮露厨觉得剧情问题不大,黑商 单 节奏 厨 剧情 问题,剧情_摄像头_角色,[0.35743144 0.64256856]
让我想起来薛之谦演唱会里那个沸羊羊和陪他一起来却说自己一个人的小仙女[笑哭][笑哭][笑哭],演唱会 沸羊羊 人 小 仙女,原神_散兵_主角,[0.74949333 0.25050667]
我无条件支持米哈游的一切，米大人打过来了我第一个投降，你们就等着罄竹难书吧，我已经留好后路准备当将军了??,大人 后路 将军,未知,[0.5 0.5]
最后这个阳光开朗大男孩太绝了,男孩,原神_散兵_主角,[0.74953646 0.25046354]
看完这次活动剧情我想到了一首歌阳光开朗大男孩[笑哭],活动 剧情 男孩,剧情_摄像头_角色,[0.44107913 0.55892087]
到了至冬就等瘤子踹爆天理迎来大结局了[大笑],瘤子 天理 大结局,未知,[0.5 0.5]
世界级视频！感觉需要留着补档了,世界级 视频 感觉,剧情_摄像头_角色,[0.1253679 0.8746321]
一觉醒来就更新了，真爽[脱单doge],单,未知,[0.5 0.5]
大保底本来想等下半夜兰，结果手欠出了妮露，看完剧情心死了[原神_嗯][原神_哼],保底 结果 手 剧情 心 原神 原神,原神_散兵_主角,[0.69993394 0.30006606]
我今天给我对象拍照片，拍完之后把摄像头放在草地上忘拿回来了，望周知[吃瓜],对象 拍照片 摄像头 瓜,剧情_摄像头_角色,[0.25023129 0.74976871]
棋一直下[妙啊],棋,未知,[0.5 0.5]
最后阳光开朗大男孩绝杀[笑哭],男孩,原神_散兵_主角,[0.74953646 0.25046354]
不是哥们，40分钟？[嘟嘟][嘟嘟][嘟嘟],哥们,未知,[0.5 0.5]
等你这期视频好久了[吃瓜],视频 瓜,剧情_摄像头_角色,[0.25040489 0.74959511]
真的6，评论又被删了，也是给我整笑了[大笑],评论,原神_散兵_主角,[0.72864575 0.27135425]
我过年的时候还在氪金给闲云抽专武，给纳西妲补二命，而现在连体力都懒得清了，感觉今年出脑的人特别多,时候 闲云 补二命 体力 感觉 出脑 人,剧情_摄像头_角色,[0.16787558 0.83212442]
真是一场酣畅淋漓的赤石啊????,赤石,剧情_摄像头_角色,[0.25140632 0.74859368]
up你有点擅自期待了，黄毛可不是喜羊羊，纯纯是沸羊羊的一双眼睛[妙啊]，mhy如果你不会运营原神建议你学习一下重生，仅靠一个决定打败了三国杀玩家，刘备花了几年匡扶汉室，apex只用了一个赛季，让我们为重生点赞，建议策划尽快做一些容易挣钱的决定，比如首充呀，翅膀呀，坐骑呀（虽然那塔版本就要有了，但不够，那不得把坐骑单独卖一下），再来点换色皮，最后再申请Steam平台，希望原神以后在Steam差评榜上有你名字，这么一搞米黑是不是也纯正了不少[妙啊][妙啊][妙啊][妙啊][妙啊][妙啊],有点 羊 眼睛 运营 原神 建议 重生 玩家 室 重生 建议 策划 翅膀 坐骑 版本 坐骑 色皮 平台 原神 评榜 名字,原神_散兵_主角,[0.50370503 0.49629497]
单发一下歌[呲牙][呲牙],单发 歌 牙 牙,未知,[0.5 0.5]
0,,未知,[0.5 0.5]
什么原神？明明是牛神！,原神 牛 神,原神_散兵_主角,[0.74986827 0.25013173]
"相信原神的一切决策，一定是在下大棋??一切都在蒸蒸日上，想入坑的抓紧了，但是入坑条件有点高，唉！??但是我这里有个成熟极品号 ，如果有人想要的话......

我才不卖呢！！！我可是好人，钱再多也不会坑人，就在账号烂在米哈游数据仓里吧。

呵！任何邪恶终将绳之以法??????",原神 决策 大棋 坑 坑 条件 有点 极品 好人 钱 坑人 账号 数据,原神_散兵_主角,[0.74986827 0.25013173]
